"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bosnia and Herzegovina","European Region","Females","","18.10111618","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Botswana","African Region","Total","","50.2265358","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Botswana","African Region","Males","","54.91875458","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Botswana","African Region","Females","","47.1020546","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brazil","Region of the Americas","Total","","38.90397263","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brazil","Region of the Americas","Males","","45.22940063","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brazil","Region of the Americas","Females","","33.85780334","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brunei Darussalam","Western Pacific Region","Total","","62.02484512","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brunei Darussalam","Western Pacific Region","Males","","68.88058472","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brunei Darussalam","Western Pacific Region","Females","","53.45526123","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bulgaria","European Region","Total","","28.64276695","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bulgaria","European Region","Males","","38.28673172","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bulgaria","European Region","Females","","20.73700142","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burkina Faso","African Region","Total","","69.36048126","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burkina Faso","African Region","Males","","74.27298737","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burkina Faso","African Region","Females","","62.27085876","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burundi","African Region","Total","","61.72985458","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burundi","African Region","Males","","67.07277679","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burundi","African Region","Females","","56.26076889","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cabo Verde","African Region","Total","","38.90677261","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cabo Verde","African Region","Males","","52.11260986","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cabo Verde","African Region","Females","","28.72690964","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cambodia","Western Pacific Region","Total","","60.1149025","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cambodia","Western Pacific Region","Males","","64.22049713","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cambodia","Western Pacific Region","Females","","57.10548401","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cameroon","African Region","Total","","61.15022659","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cameroon","African Region","Males","","66.46334076","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cameroon","African Region","Females","","55.04629135","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Canada","Region of the Americas","Total","","32.12030411","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Canada","Region of the Americas","Males","","36.40618134","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Canada","Region of the Americas","Females","","25.91673279","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Central African Republic","African Region","Total","","74.08821869","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Central African Republic","African Region","Males","","75.94425201","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Central African Republic","African Region","Females","","71.33648682","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chad","African Region","Total","","65.30857849","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chad","African Region","Males","","71.33760834","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chad","African Region","Females","","60.42761612","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chile","Region of the Americas","Total","","28.63064575","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chile","Region of the Americas","Males","","33.53659821","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chile","Region of the Americas","Females","","23.66210365","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","China","Western Pacific Region","Total","","38.6686821","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","China","Western Pacific Region","Males","","40.71983337","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","China","Western Pacific Region","Females","","36.73397446","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Colombia","Region of the Americas","Total","","38.57992172","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Colombia","Region of the Americas","Males","","41.64929581","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Colombia","Region of the Americas","Females","","36.2917099","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Comoros","African Region","Total","","49.88864136","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Comoros","African Region","Males","","52.52339935","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Comoros","African Region","Females","","46.71936798","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Congo","African Region","Total","","61.79595947","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Congo","African Region","Males","","63.985569","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Congo","African Region","Females","","59.44406509","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cook Islands","Western Pacific Region","Total","","no data","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cook Islands","Western Pacific Region","Males","","no data","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cook Islands","Western Pacific Region","Females","","no data","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Costa Rica","Region of the Americas","Total","","32.30537033","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Costa Rica","Region of the Americas","Males","","40.36659622","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Costa Rica","Region of the Americas","Females","","26.72249031","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Côte d'Ivoire","African Region","Total","","61.33303833","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Côte d'Ivoire","African Region","Males","","67.37425995","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Côte d'Ivoire","African Region","Females","","53.718853","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Croatia","European Region","Total","","15.46966934","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Croatia","European Region","Males","","27.19890785","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Croatia","European Region","Females","","7.310339451","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cuba","Region of the Americas","Total","","36.45550537","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cuba","Region of the Americas","Males","","43.6589241","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cuba","Region of the Americas","Females","","31.71876526","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cyprus","European Region","Total","","13.86413479","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cyprus","European Region","Males","","20.12818146","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cyprus","European Region","Females","","8.126221657","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Czechia","European Region","Total","","17.09663963","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Czechia","European Region","Males","","24.62542725","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Czechia","European Region","Females","","10.4527483","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Democratic People's Republic of Korea","South-East Asia Region","Total","","47.38238144","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Democratic People's Republic of Korea","South-East Asia Region","Males","","56.17520905","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Democratic People's Republic of Korea","South-East Asia Region","Females","","41.94828796","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Democratic Republic of the Congo","African Region","Total","","59.22975159","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Democratic Republic of the Congo","African Region","Males","","62.43522644","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Democratic Republic of the Congo","African Region","Females","","55.40677261","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Denmark","European Region","Total","","22.30512619","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Denmark","European Region","Males","","29.22694588","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Denmark","European Region","Females","","13.69687176","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Djibouti","Eastern Mediterranean Region","Total","","56.28671265","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Djibouti","Eastern Mediterranean Region","Males","","57.56016159","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Djibouti","Eastern Mediterranean Region","Females","","54.98741913","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Dominica","Region of the Americas","Total","","no data","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Dominica","Region of the Americas","Males","","no data","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Dominica","Region of the Americas","Females","","no data","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Dominican Republic","Region of the Americas","Total","","58.09781265","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Dominican Republic","Region of the Americas","Males","","69.97917938","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019","Dominican Republic","Region of the Americas","Females","","48.24593735","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019",,"Eastern Mediterranean Region","Total","","53.33617401","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Percentage of diabetes deaths occurring under 70 years","","2019",,"Eastern Mediterranean Region","Males","","56.33631134","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
